PREST;ID;MONTO;VENC;TASA;PAGADA_EL;CANC;INT;ABONO;PAGO;RESTA
2016;42.0;1368.52;30-Sep-2017;1;;0;0;0;0;0
2016;43.0;1368.52;31-Oct-2017;1;;0;0;0;0;0
2016;44.0;1368.52;30-Nov-2017;1;;0;0;0;0;0
2016;45.0;1368.52;31-Dic-2017;1;;0;0;0;0;0
2016;46.0;1368.52;31-Ene-2018;1;;0;0;0;0;0
2016;47.0;1368.52;28-Feb-2018;1;;0;0;0;0;0
2016;48.0;1368.52;31-Mar-2018;1;;0;0;0;0;0
2016;49.0;1368.52;30-Abr-2018;1;;0;0;0;0;0
2016;50.0;1368.52;31-May-2018;1;;0;0;0;0;0
2016;51.0;1368.52;30-Jun-2018;1;;0;0;0;0;0
2016;52.0;1368.52;31-Jul-2018;1;;0;0;0;0;0
2016;53.0;1368.52;31-Ago-2018;1;;0;0;0;0;0
2016;54.0;1368.52;30-Sep-2018;1;;0;0;0;0;0
2016;55.0;1368.52;31-Oct-2018;1;;0;0;0;0;0
2016;56.0;1368.52;30-Nov-2018;1;;0;0;0;0;0
2016;57.0;1368.52;31-Dic-2018;1;;0;0;0;0;0
2016;58.0;1368.52;31-Ene-2019;1;;0;0;0;0;0
2016;59.0;1368.52;28-Feb-2019;1;;0;0;0;0;0
2016;60.0;1368.52;31-Mar-2019;1;;0;0;0;0;0
2016;61.0;1368.52;30-Abr-2019;1;;0;0;0;0;0
2016;62.0;1368.52;31-May-2019;1;;0;0;0;0;0
2016;63.0;1368.52;30-Jun-2019;1;;0;0;0;0;0
2016;64.0;1368.52;31-Jul-2019;1;;0;0;0;0;0
2016;65.0;1368.52;31-Ago-2019;1;;0;0;0;0;0
2016;66.0;1368.52;30-Sep-2019;1;;0;0;0;0;0
2016;67.0;1368.52;31-Oct-2019;1;;0;0;0;0;0
2016;68.0;1368.52;30-Nov-2019;1;;0;0;0;0;0
2016;69.0;1368.52;31-Dic-2019;1;;0;0;0;0;0
2016;70.0;1368.52;31-Ene-2020;1;;0;0;0;0;0
2016;71.0;1368.52;29-Feb-2020;1;;0;0;0;0;0
2016;72.0;1367.84;31-Mar-2020;1;;0;0;0;0;0
2017;1.0;1368.52;30-Abr-2014;1;27-May-2014;1368.52;700;668.52;668.52;69331.48
2017;2.0;1368.52;31-May-2014;1;12-Jun-2014;1368.52;693.31;675.21;1343.73;68656.27
2017;3.0;1368.52;30-Jun-2014;1;3-Jul-2014;1368.52;686.56;681.96;2025.69;67974.31
2017;4.0;1368.52;31-Jul-2014;1;18-Sep-2014;1368.52;679.74;688.78;2714.47;67285.53
2017;5.0;1368.52;31-Ago-2014;1;23-Oct-2014;1368.52;672.86;695.66;3410.13;66589.87
2017;6.0;1368.52;30-Sep-2014;1;31-Oct-2014;1368.52;665.9;702.62;4112.75;65887.25
2017;7.0;1368.52;31-Oct-2014;1;18-Nov-2014;1368.52;658.87;709.65;4822.4;65177.6
2017;8.0;1368.52;30-Nov-2014;1;27-Nov-2014;1368.52;651.78;716.74;5539.14;64460.86
2017;9.0;1368.52;31-Dic-2014;1;19-Dic-2014;1368.52;644.61;723.91;6263.05;63736.95
2017;10.0;1368.52;31-Ene-2015;1;9-Feb-2015;1368.52;637.37;731.15;6994.2;63005.8
2017;11.0;1368.52;28-Feb-2015;1;6-Mar-2015;1368.52;630.06;738.46;7732.66;62267.34
2017;12.0;1368.52;31-Mar-2015;1;20-Abr-2015;1368.52;622.67;745.85;8478.51;61521.49
2017;13.0;1368.52;30-Abr-2015;1;4-Jun-2015;1368.52;615.21;753.31;9231.82;60768.18
2017;14.0;1368.52;31-May-2015;1;10-Jun-2015;1368.52;607.68;760.84;9992.66;60007.34
2017;15.0;1368.52;30-Jun-2015;1;14-Jul-2015;1368.52;600.07;768.45;10761.11;59238.89
2017;16.0;1368.52;31-Jul-2015;1;14-Sep-2015;1368.52;592.39;776.13;11537.24;58462.76
2017;17.0;1368.52;31-Ago-2015;1;29-Sep-2015;1368.52;584.63;783.89;12321.13;57678.87
2017;18.0;1368.52;30-Sep-2015;1;29-Sep-2015;1368.52;576.79;791.73;13112.86;56887.14
2017;19.0;1368.52;31-Oct-2015;1;5-Nov-2015;1368.52;568.87;799.65;13912.51;56087.49
2017;20.0;1368.52;30-Nov-2015;1;3-Dic-2015;1368.52;560.87;807.65;14720.16;55279.84
2017;21.0;1368.52;31-Dic-2015;1;15-Ene-2016;1368.52;552.8;815.72;15535.88;54464.12
2017;22.0;1368.52;31-Ene-2016;1;28-Ene-2016;1368.52;544.64;823.88;16359.76;53640.24
2017;23.0;1368.52;29-Feb-2016;1;7-Mar-2016;1368.52;536.4;832.12;17191.88;52808.12
2017;24.0;1368.52;31-Mar-2016;1;2-May-2016;1368.52;528.08;840.44;18032.32;51967.68
2017;25.0;1368.52;30-Abr-2016;1;3-May-2016;1368.52;519.68;848.84;18881.16;51118.84
2017;26.0;1368.52;31-May-2016;1;10-Jun-2016;1368.52;511.19;857.33;19738.49;50261.51
2017;27.0;1368.52;30-Jun-2016;1;14-Jul-2016;1368.52;502.62;865.9;20604.39;49395.61
2017;28.0;1368.52;31-Jul-2016;1;26-Jul-2016;1368.52;493.96;874.56;21478.95;48521.05
2017;29.0;1368.52;31-Ago-2016;1;26-Sep-2016;1368.52;485.21;883.31;22362.26;47637.74
2017;30.0;1368.52;30-Sep-2016;1;3-Oct-2016;1368.52;476.38;892.14;23254.4;46745.6
2017;31.0;1368.52;31-Oct-2016;1;21-Nov-2016;1368.52;467.46;901.06;24155.46;45844.54
2017;32.0;1368.52;30-Nov-2016;1;12-Dic-2016;1368.52;458.45;910.07;25065.53;44934.47
2017;33.0;1368.52;31-Dic-2016;1;;0;0;0;0;0
2017;34.0;1368.52;31-Ene-2017;1;;0;0;0;0;0
2017;35.0;1368.52;28-Feb-2017;1;;0;0;0;0;0
2017;36.0;1368.52;31-Mar-2017;1;;0;0;0;0;0
2017;37.0;1368.52;30-Abr-2017;1;;0;0;0;0;0
2017;38.0;1368.52;31-May-2017;1;;0;0;0;0;0
2017;39.0;1368.52;30-Jun-2017;1;;0;0;0;0;0
2017;40.0;1368.52;31-Jul-2017;1;;0;0;0;0;0
2017;41.0;1368.52;31-Ago-2017;1;;0;0;0;0;0
2017;42.0;1368.52;30-Sep-2017;1;;0;0;0;0;0
2017;43.0;1368.52;31-Oct-2017;1;;0;0;0;0;0
2017;44.0;1368.52;30-Nov-2017;1;;0;0;0;0;0
2017;45.0;1368.52;31-Dic-2017;1;;0;0;0;0;0
2017;46.0;1368.52;31-Ene-2018;1;;0;0;0;0;0
2017;47.0;1368.52;28-Feb-2018;1;;0;0;0;0;0
2017;48.0;1368.52;31-Mar-2018;1;;0;0;0;0;0
2017;49.0;1368.52;30-Abr-2018;1;;0;0;0;0;0
2017;50.0;1368.52;31-May-2018;1;;0;0;0;0;0
2017;51.0;1368.52;30-Jun-2018;1;;0;0;0;0;0
2017;52.0;1368.52;31-Jul-2018;1;;0;0;0;0;0
2017;53.0;1368.52;31-Ago-2018;1;;0;0;0;0;0
2017;54.0;1368.52;30-Sep-2018;1;;0;0;0;0;0
2017;55.0;1368.52;31-Oct-2018;1;;0;0;0;0;0
2017;56.0;1368.52;30-Nov-2018;1;;0;0;0;0;0
2017;57.0;1368.52;31-Dic-2018;1;;0;0;0;0;0
2017;58.0;1368.52;31-Ene-2019;1;;0;0;0;0;0
2017;59.0;1368.52;28-Feb-2019;1;;0;0;0;0;0
2017;60.0;1368.52;31-Mar-2019;1;;0;0;0;0;0
2017;61.0;1368.52;30-Abr-2019;1;;0;0;0;0;0
2017;62.0;1368.52;31-May-2019;1;;0;0;0;0;0
2017;63.0;1368.52;30-Jun-2019;1;;0;0;0;0;0
2017;64.0;1368.52;31-Jul-2019;1;;0;0;0;0;0
2017;65.0;1368.52;31-Ago-2019;1;;0;0;0;0;0
2017;66.0;1368.52;30-Sep-2019;1;;0;0;0;0;0
2017;67.0;1368.52;31-Oct-2019;1;;0;0;0;0;0
2017;68.0;1368.52;30-Nov-2019;1;;0;0;0;0;0
2017;69.0;1368.52;31-Dic-2019;1;;0;0;0;0;0
2017;70.0;1368.52;31-Ene-2020;1;;0;0;0;0;0
2017;71.0;1368.52;29-Feb-2020;1;;0;0;0;0;0
2017;72.0;1367.84;31-Mar-2020;1;;0;0;0;0;0
2022;1.0;1368.52;31-May-2014;1;12-Jun-2014;1368.52;700;668.52;668.52;69331.48
2022;29.0;1368.52;30-Sep-2016;1;3-Oct-2016;1368.52;485.21;883.31;22362.26;47637.74
2022;28.0;1368.52;31-Ago-2016;1;26-Sep-2016;1368.52;493.96;874.56;21478.95;48521.05
2022;27.0;1368.52;31-Jul-2016;1;26-Jul-2016;1368.52;502.62;865.9;20604.39;49395.61
2022;26.0;1368.52;30-Jun-2016;1;14-Jul-2016;1368.52;511.19;857.33;19738.49;50261.51
2022;25.0;1368.52;31-May-2016;1;10-Jun-2016;1368.52;519.68;848.84;18881.16;51118.84
2022;24.0;1368.52;30-Abr-2016;1;3-May-2016;1368.52;528.08;840.44;18032.32;51967.68
2022;23.0;1368.52;31-Mar-2016;1;2-May-2016;1368.52;536.4;832.12;17191.88;52808.12
2022;22.0;1368.52;29-Feb-2016;1;7-Mar-2016;1368.52;544.64;823.88;16359.76;53640.24
2022;21.0;1368.52;31-Ene-2016;1;28-Ene-2016;1368.52;552.8;815.72;15535.88;54464.12
2022;20.0;1368.52;31-Dic-2015;1;15-Ene-2016;1368.52;560.87;807.65;14720.16;55279.84
2022;19.0;1368.52;30-Nov-2015;1;3-Dic-2015;1368.52;568.87;799.65;13912.51;56087.49
2022;18.0;1368.52;31-Oct-2015;1;5-Nov-2015;1368.52;576.79;791.73;13112.86;56887.14
2022;17.0;1368.52;30-Sep-2015;1;29-Sep-2015;1368.52;584.63;783.89;12321.13;57678.87
2022;16.0;1368.52;31-Ago-2015;1;29-Sep-2015;1368.52;592.39;776.13;11537.24;58462.76
2022;15.0;1368.52;31-Jul-2015;1;14-Sep-2015;1368.52;600.07;768.45;10761.11;59238.89
2022;14.0;1368.52;30-Jun-2015;1;14-Jul-2015;1368.52;607.68;760.84;9992.66;60007.34
2022;13.0;1368.52;31-May-2015;1;10-Jun-2015;1368.52;615.21;753.31;9231.82;60768.18
2022;12.0;1368.52;30-Abr-2015;1;29-May-2015;1368.52;622.67;745.85;8478.51;61521.49
2022;11.0;1368.52;31-Mar-2015;1;20-Abr-2015;1368.52;630.06;738.46;7732.66;62267.34
2022;10.0;1368.52;28-Feb-2015;1;6-Mar-2015;1368.52;637.37;731.15;6994.2;63005.8
2022;9.0;1368.52;31-Ene-2015;1;9-Feb-2015;1368.52;644.61;723.91;6263.05;63736.95
2022;8.0;1368.52;31-Dic-2014;1;19-Dic-2014;1368.52;651.78;716.74;5539.14;64460.86
2022;7.0;1368.52;30-Nov-2014;1;27-Nov-2014;1368.52;658.87;709.65;4822.4;65177.6
2022;6.0;1368.52;31-Oct-2014;1;18-Nov-2014;1368.52;665.9;702.62;4112.75;65887.25
2022;5.0;1368.52;30-Sep-2014;1;31-Oct-2014;1368.52;672.86;695.66;3410.13;66589.87
2022;4.0;1368.52;31-Ago-2014;1;23-Oct-2014;1368.52;679.74;688.78;2714.47;67285.53
2022;3.0;1368.52;31-Jul-2014;1;18-Sep-2014;1368.52;686.56;681.96;2025.69;67974.31
2022;2.0;1368.52;30-Jun-2014;1;3-Jul-2014;1368.52;693.31;675.21;1343.73;68656.27
2022;30.0;1368.52;31-Oct-2016;1;21-Nov-2016;1368.52;476.38;892.14;23254.4;46745.6
2022;31.0;1368.52;30-Nov-2016;1;12-Dic-2016;1368.52;467.46;901.06;24155.46;45844.54
2022;32.0;1368.52;31-Dic-2016;1;;0;0;0;0;0
2022;33.0;1368.52;31-Ene-2017;1;;0;0;0;0;0
2022;34.0;1368.52;28-Feb-2017;1;;0;0;0;0;0
2022;35.0;1368.52;31-Mar-2017;1;;0;0;0;0;0
2022;36.0;1368.52;30-Abr-2017;1;;0;0;0;0;0
2022;37.0;1368.52;31-May-2017;1;;0;0;0;0;0
2022;38.0;1368.52;30-Jun-2017;1;;0;0;0;0;0
2022;39.0;1368.52;31-Jul-2017;1;;0;0;0;0;0
2022;40.0;1368.52;31-Ago-2017;1;;0;0;0;0;0
2022;41.0;1368.52;30-Sep-2017;1;;0;0;0;0;0
2022;42.0;1368.52;31-Oct-2017;1;;0;0;0;0;0
2022;43.0;1368.52;30-Nov-2017;1;;0;0;0;0;0
2022;44.0;1368.52;31-Dic-2017;1;;0;0;0;0;0
2022;45.0;1368.52;31-Ene-2018;1;;0;0;0;0;0
2022;46.0;1368.52;28-Feb-2018;1;;0;0;0;0;0
2022;47.0;1368.52;31-Mar-2018;1;;0;0;0;0;0
2022;48.0;1368.52;30-Abr-2018;1;;0;0;0;0;0
2022;49.0;1368.52;31-May-2018;1;;0;0;0;0;0
2022;50.0;1368.52;30-Jun-2018;1;;0;0;0;0;0
2022;51.0;1368.52;31-Jul-2018;1;;0;0;0;0;0
2022;52.0;1368.52;31-Ago-2018;1;;0;0;0;0;0
2022;53.0;1368.52;30-Sep-2018;1;;0;0;0;0;0
2022;54.0;1368.52;31-Oct-2018;1;;0;0;0;0;0
2022;55.0;1368.52;30-Nov-2018;1;;0;0;0;0;0
2022;56.0;1368.52;31-Dic-2018;1;;0;0;0;0;0
2022;57.0;1368.52;31-Ene-2019;1;;0;0;0;0;0
2022;58.0;1368.52;28-Feb-2019;1;;0;0;0;0;0
2022;59.0;1368.52;31-Mar-2019;1;;0;0;0;0;0
2022;60.0;1368.52;30-Abr-2019;1;;0;0;0;0;0
2022;61.0;1368.52;31-May-2019;1;;0;0;0;0;0
2022;62.0;1368.52;30-Jun-2019;1;;0;0;0;0;0
2022;63.0;1368.52;31-Jul-2019;1;;0;0;0;0;0
2022;64.0;1368.52;31-Ago-2019;1;;0;0;0;0;0
2022;65.0;1368.52;30-Sep-2019;1;;0;0;0;0;0
2022;66.0;1368.52;31-Oct-2019;1;;0;0;0;0;0
2022;67.0;1368.52;30-Nov-2019;1;;0;0;0;0;0
2022;68.0;1368.52;31-Dic-2019;1;;0;0;0;0;0
2022;69.0;1368.52;31-Ene-2020;1;;0;0;0;0;0
2022;70.0;1368.52;29-Feb-2020;1;;0;0;0;0;0
2022;71.0;1368.52;31-Mar-2020;1;;0;0;0;0;0
2022;72.0;1367.84;30-Abr-2020;1;;0;0;0;0;0
2027;72.0;1025.85;31-May-2020;1;;0;0;0;0;0
2027;71.0;1026.39;30-Abr-2020;1;;0;0;0;0;0
2027;70.0;1026.39;31-Mar-2020;1;;0;0;0;0;0
2027;69.0;1026.39;29-Feb-2020;1;;0;0;0;0;0
2027;68.0;1026.39;31-Ene-2020;1;;0;0;0;0;0
2027;67.0;1026.39;31-Dic-2019;1;;0;0;0;0;0
2027;66.0;1026.39;30-Nov-2019;1;;0;0;0;0;0
2027;65.0;1026.39;31-Oct-2019;1;;0;0;0;0;0
2027;64.0;1026.39;30-Sep-2019;1;;0;0;0;0;0
2027;63.0;1026.39;31-Ago-2019;1;;0;0;0;0;0
2027;62.0;1026.39;31-Jul-2019;1;;0;0;0;0;0
2027;61.0;1026.39;30-Jun-2019;1;;0;0;0;0;0
2027;60.0;1026.39;31-May-2019;1;;0;0;0;0;0
2027;59.0;1026.39;30-Abr-2019;1;;0;0;0;0;0
2027;58.0;1026.39;31-Mar-2019;1;;0;0;0;0;0
2027;57.0;1026.39;28-Feb-2019;1;;0;0;0;0;0
2027;56.0;1026.39;31-Ene-2019;1;;0;0;0;0;0
2027;55.0;1026.39;31-Dic-2018;1;;0;0;0;0;0
2027;54.0;1026.39;30-Nov-2018;1;;0;0;0;0;0
2027;53.0;1026.39;31-Oct-2018;1;;0;0;0;0;0
2027;52.0;1026.39;30-Sep-2018;1;;0;0;0;0;0
2027;51.0;1026.39;31-Ago-2018;1;;0;0;0;0;0
2027;50.0;1026.39;31-Jul-2018;1;;0;0;0;0;0
2027;49.0;1026.39;30-Jun-2018;1;;0;0;0;0;0
2027;48.0;1026.39;31-May-2018;1;;0;0;0;0;0
2027;47.0;1026.39;30-Abr-2018;1;;0;0;0;0;0
2027;46.0;1026.39;31-Mar-2018;1;;0;0;0;0;0
2027;45.0;1026.39;28-Feb-2018;1;;0;0;0;0;0
2027;44.0;1026.39;31-Ene-2018;1;;0;0;0;0;0
2027;43.0;1026.39;31-Dic-2017;1;;0;0;0;0;0
2027;42.0;1026.39;30-Nov-2017;1;;0;0;0;0;0
2027;41.0;1026.39;31-Oct-2017;1;;0;0;0;0;0
2027;40.0;1026.39;30-Sep-2017;1;;0;0;0;0;0
2027;39.0;1026.39;31-Ago-2017;1;;0;0;0;0;0
2027;38.0;1026.39;31-Jul-2017;1;;0;0;0;0;0
2027;37.0;1026.39;30-Jun-2017;1;;0;0;0;0;0
2027;36.0;1026.39;31-May-2017;1;;0;0;0;0;0
2027;35.0;1026.39;30-Abr-2017;1;;0;0;0;0;0
2027;34.0;1026.39;31-Mar-2017;1;;0;0;0;0;0
2027;33.0;1026.39;28-Feb-2017;1;;0;0;0;0;0
2027;32.0;1026.39;31-Ene-2017;1;;0;0;0;0;0
2027;31.0;1026.39;31-Dic-2016;1;;0;0;0;0;0
2027;30.0;1026.39;30-Nov-2016;1;12-Dic-2016;1026.39;357.28;669.11;17440.8;35059.2
2027;29.0;1026.39;31-Oct-2016;1;21-Nov-2016;1026.39;363.91;662.48;16771.69;35728.31
2027;28.0;1026.39;30-Sep-2016;1;3-Oct-2016;1026.39;370.47;655.92;16109.21;36390.79
2027;27.0;1026.39;31-Ago-2016;1;26-Sep-2016;1026.39;376.96;649.43;15453.29;37046.71
2027;26.0;1026.39;31-Jul-2016;1;26-Jul-2016;1026.39;383.39;643;14803.86;37696.14
2027;25.0;1026.39;30-Jun-2016;1;14-Jul-2016;1026.39;389.76;636.63;14160.86;38339.14
2027;24.0;1026.39;31-May-2016;1;10-Jun-2016;1026.39;396.06;630.33;13524.23;38975.77
2027;23.0;1026.39;30-Abr-2016;1;3-May-2016;1026.39;402.3;624.09;12893.9;39606.1
2027;22.0;1026.39;31-Mar-2016;1;2-May-2016;1026.39;408.48;617.91;12269.81;40230.19
2027;21.0;1026.39;29-Feb-2016;1;7-Mar-2016;1026.39;414.6;611.79;11651.9;40848.1
2027;20.0;1026.39;31-Ene-2016;1;28-Ene-2016;1026.39;420.66;605.73;11040.11;41459.89
2027;19.0;1026.39;31-Dic-2015;1;15-Ene-2016;1026.39;426.65;599.74;10434.38;42065.62
2027;18.0;1026.39;30-Nov-2015;1;3-Dic-2015;1026.39;432.59;593.8;9834.64;42665.36
2027;17.0;1026.39;31-Oct-2015;1;5-Nov-2015;1026.39;438.47;587.92;9240.84;43259.16
2027;16.0;1026.39;30-Sep-2015;1;29-Sep-2015;1026.39;444.29;582.1;8652.92;43847.08
2027;15.0;1026.39;31-Ago-2015;1;29-Sep-2015;1026.39;450.06;576.33;8070.82;44429.18
2027;14.0;1026.39;31-Jul-2015;1;14-Sep-2015;1026.39;455.76;570.63;7494.49;45005.51
2027;13.0;1026.39;30-Jun-2015;1;14-Jul-2015;1026.39;461.41;564.98;6923.86;45576.14
2027;12.0;1026.39;31-May-2015;1;10-Jun-2015;1026.39;467.01;559.38;6358.88;46141.12
2027;11.0;1026.39;30-Abr-2015;1;29-May-2015;1026.39;472.54;553.85;5799.5;46700.5
2027;10.0;1026.39;31-Mar-2015;1;20-Abr-2015;1026.39;478.03;548.36;5245.65;47254.35
2027;9.0;1026.39;28-Feb-2015;1;6-Mar-2015;1026.39;483.46;542.93;4697.29;47802.71
2027;8.0;1026.39;31-Ene-2015;1;9-Feb-2015;1026.39;488.83;537.56;4154.36;48345.64
2027;7.0;1026.39;31-Dic-2014;1;19-Dic-2014;1026.39;494.15;532.24;3616.8;48883.2
2027;6.0;1026.39;30-Nov-2014;1;27-Nov-2014;1026.39;499.42;526.97;3084.56;49415.44
2027;5.0;1026.39;31-Oct-2014;1;18-Nov-2014;1026.39;504.64;521.75;2557.59;49942.41
2027;4.0;1026.39;30-Sep-2014;1;31-Oct-2014;1026.39;509.81;516.58;2035.84;50464.16
2027;3.0;1026.39;31-Ago-2014;1;23-Oct-2014;1026.39;514.92;511.47;1519.26;50980.74
2027;2.0;1026.39;31-Jul-2014;1;18-Sep-2014;1026.39;519.99;506.4;1007.79;51492.21
2027;1.0;1026.39;30-Jun-2014;1;3-Jul-2014;1026.39;525;501.39;501.39;51998.61
2028;11.0;821.12;31-Mar-2015;1;20-Abr-2015;821.12;378.03;443.09;4639.69;37360.31
2028;10.0;821.12;28-Feb-2015;1;9-Mar-2015;821.12;382.42;438.7;4196.6;37803.4
2028;9.0;821.12;31-Ene-2015;1;9-Feb-2015;821.12;386.76;434.36;3757.9;38242.1
2028;8.0;821.12;31-Dic-2014;1;19-Dic-2014;821.12;391.07;430.05;3323.54;38676.46
2028;7.0;821.12;30-Nov-2014;1;27-Nov-2014;821.12;395.32;425.8;2893.49;39106.51
2028;6.0;821.12;31-Oct-2014;1;18-Nov-2014;821.12;399.54;421.58;2467.69;39532.31
2028;5.0;821.12;30-Sep-2014;1;31-Oct-2014;821.12;403.71;417.41;2046.11;39953.89
2028;4.0;821.12;31-Ago-2014;1;23-Oct-2014;821.12;407.85;413.27;1628.7;40371.3
2028;3.0;821.12;31-Jul-2014;1;25-Sep-2014;821.12;411.94;409.18;1215.43;40784.57
2028;2.0;821.12;30-Jun-2014;1;3-Jul-2014;821.12;415.99;405.13;806.25;41193.75
2028;1.0;821.12;31-May-2014;1;12-Jun-2014;821.12;420;401.12;401.12;41598.88
2028;12.0;821.12;30-Abr-2015;1;21-May-2015;821.12;373.6;447.52;5087.21;36912.79
2028;13.0;821.12;31-May-2015;1;10-Jun-2015;821.12;369.13;451.99;5539.2;36460.8
2028;14.0;821.12;30-Jun-2015;1;14-Jul-2015;821.12;364.61;456.51;5995.71;36004.29
2028;15.0;821.12;31-Jul-2015;1;14-Sep-2015;821.12;360.04;461.08;6456.79;35543.21
2028;16.0;821.12;31-Ago-2015;1;29-Sep-2015;821.12;355.43;465.69;6922.48;35077.52
2028;17.0;821.12;30-Sep-2015;1;29-Sep-2015;821.12;350.78;470.34;7392.82;34607.18
2028;18.0;821.12;31-Oct-2015;1;9-Nov-2015;821.12;346.07;475.05;7867.87;34132.13
2028;19.0;821.12;30-Nov-2015;1;3-Dic-2015;821.12;341.32;479.8;8347.67;33652.33
2028;20.0;821.12;31-Dic-2015;1;15-Ene-2016;821.12;336.52;484.6;8832.27;33167.73
2028;21.0;821.12;31-Ene-2016;1;28-Ene-2016;821.12;331.68;489.44;9321.71;32678.29
2028;22.0;821.12;29-Feb-2016;1;7-Mar-2016;821.12;326.78;494.34;9816.05;32183.95
2028;23.0;821.12;31-Mar-2016;1;2-May-2016;821.12;321.84;499.28;10315.33;31684.67
2028;24.0;821.12;30-Abr-2016;1;3-May-2016;821.12;316.85;504.27;10819.6;31180.4
2028;25.0;821.12;31-May-2016;1;10-Jun-2016;821.12;311.8;509.32;11328.92;30671.08
2028;26.0;821.12;30-Jun-2016;1;14-Jul-2016;821.12;306.71;514.41;11843.33;30156.67
2028;27.0;821.12;31-Jul-2016;1;25-Jul-2016;821.12;301.57;519.55;12362.88;29637.12
2028;28.0;821.12;31-Ago-2016;1;27-Sep-2016;821.12;296.37;524.75;12887.63;29112.37
2028;29.0;821.12;30-Sep-2016;1;3-Oct-2016;821.12;291.12;530;13417.63;28582.37
2028;30.0;821.12;31-Oct-2016;1;21-Nov-2016;821.12;285.82;535.3;13952.93;28047.07
2028;31.0;821.12;30-Nov-2016;1;12-Dic-2016;821.12;280.47;540.65;14493.58;27506.42
2028;32.0;821.12;31-Dic-2016;1;;0;0;0;0;0
2028;33.0;821.12;31-Ene-2017;1;;0;0;0;0;0
2028;34.0;821.12;28-Feb-2017;1;;0;0;0;0;0
2028;35.0;821.12;31-Mar-2017;1;;0;0;0;0;0
2028;36.0;821.12;30-Abr-2017;1;;0;0;0;0;0
2028;37.0;821.12;31-May-2017;1;;0;0;0;0;0
2028;38.0;821.12;30-Jun-2017;1;;0;0;0;0;0
2028;39.0;821.12;31-Jul-2017;1;;0;0;0;0;0
2028;40.0;821.12;31-Ago-2017;1;;0;0;0;0;0
2028;41.0;821.12;30-Sep-2017;1;;0;0;0;0;0
2028;42.0;821.12;31-Oct-2017;1;;0;0;0;0;0
2028;43.0;821.12;30-Nov-2017;1;;0;0;0;0;0
2028;44.0;821.12;31-Dic-2017;1;;0;0;0;0;0
2028;45.0;821.12;31-Ene-2018;1;;0;0;0;0;0
2028;46.0;821.12;28-Feb-2018;1;;0;0;0;0;0
2028;47.0;821.12;31-Mar-2018;1;;0;0;0;0;0
2028;48.0;821.12;30-Abr-2018;1;;0;0;0;0;0
2028;49.0;821.12;31-May-2018;1;;0;0;0;0;0
2028;50.0;821.12;30-Jun-2018;1;;0;0;0;0;0
2028;51.0;821.12;31-Jul-2018;1;;0;0;0;0;0
2028;52.0;821.12;31-Ago-2018;1;;0;0;0;0;0
2028;53.0;821.12;30-Sep-2018;1;;0;0;0;0;0
2028;54.0;821.12;31-Oct-2018;1;;0;0;0;0;0
2028;55.0;821.12;30-Nov-2018;1;;0;0;0;0;0
2028;56.0;821.12;31-Dic-2018;1;;0;0;0;0;0
2028;57.0;821.12;31-Ene-2019;1;;0;0;0;0;0
2028;58.0;821.12;28-Feb-2019;1;;0;0;0;0;0
2028;59.0;821.12;31-Mar-2019;1;;0;0;0;0;0
2028;60.0;821.12;30-Abr-2019;1;;0;0;0;0;0
2028;61.0;821.12;31-May-2019;1;;0;0;0;0;0
2028;62.0;821.12;30-Jun-2019;1;;0;0;0;0;0
2028;63.0;821.12;31-Jul-2019;1;;0;0;0;0;0
2028;64.0;821.12;31-Ago-2019;1;;0;0;0;0;0
2028;65.0;821.12;30-Sep-2019;1;;0;0;0;0;0
2028;66.0;821.12;31-Oct-2019;1;;0;0;0;0;0
2028;67.0;821.12;30-Nov-2019;1;;0;0;0;0;0
2028;68.0;821.12;31-Dic-2019;1;;0;0;0;0;0
2028;69.0;821.12;31-Ene-2020;1;;0;0;0;0;0
2028;70.0;821.12;29-Feb-2020;1;;0;0;0;0;0
2028;71.0;821.12;31-Mar-2020;1;;0;0;0;0;0
2028;72.0;819.88;30-Abr-2020;1;;0;0;0;0;0
2029;2.0;1368.52;31-Jul-2014;1;18-Sep-2014;1368.52;693.31;675.21;1343.73;68656.27
2029;65.0;1368.52;31-Oct-2019;1;;0;0;0;0;0
2029;66.0;1368.52;30-Nov-2019;1;;0;0;0;0;0
2029;67.0;1368.52;31-Dic-2019;1;;0;0;0;0;0
2029;68.0;1368.52;31-Ene-2020;1;;0;0;0;0;0
2029;69.0;1368.52;29-Feb-2020;1;;0;0;0;0;0
2029;70.0;1368.52;31-Mar-2020;1;;0;0;0;0;0
2029;71.0;1368.52;30-Abr-2020;1;;0;0;0;0;0
2029;72.0;1367.84;31-May-2020;1;;0;0;0;0;0
2029;64.0;1368.52;30-Sep-2019;1;;0;0;0;0;0
2029;63.0;1368.52;31-Ago-2019;1;;0;0;0;0;0
2029;62.0;1368.52;31-Jul-2019;1;;0;0;0;0;0
2029;61.0;1368.52;30-Jun-2019;1;;0;0;0;0;0
2029;60.0;1368.52;31-May-2019;1;;0;0;0;0;0
2029;59.0;1368.52;30-Abr-2019;1;;0;0;0;0;0
2029;58.0;1368.52;31-Mar-2019;1;;0;0;0;0;0
2029;57.0;1368.52;28-Feb-2019;1;;0;0;0;0;0
2029;56.0;1368.52;31-Ene-2019;1;;0;0;0;0;0
2029;55.0;1368.52;31-Dic-2018;1;;0;0;0;0;0
